"","date","var","lwr","med","upr","trim","convergence_code","province_name","province","value","type"
"12292",2021-11-01,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12293",2021-11-02,"H",0,0,2,"full",0,"Saskatchewan",NA,NA,"new"
"12294",2021-11-02,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12295",2021-11-02,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12296",2021-11-02,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12297",2021-11-03,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12298",2021-11-03,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12299",2021-11-03,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12300",2021-11-03,"report",0,0,2,"full",0,"Saskatchewan",NA,NA,"new"
"12301",2021-11-04,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12302",2021-11-04,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12303",2021-11-04,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12304",2021-11-04,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12305",2021-11-05,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12306",2021-11-05,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12307",2021-11-05,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12308",2021-11-05,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12309",2021-11-06,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12310",2021-11-06,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12311",2021-11-06,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12312",2021-11-06,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12313",2021-11-07,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12314",2021-11-07,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12315",2021-11-07,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12316",2021-11-07,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12317",2021-11-08,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12318",2021-11-08,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12319",2021-11-08,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12320",2021-11-08,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12321",2021-11-09,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12322",2021-11-09,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12323",2021-11-09,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12324",2021-11-09,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12325",2021-11-10,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12326",2021-11-10,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12327",2021-11-10,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12328",2021-11-10,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12329",2021-11-11,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12330",2021-11-11,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12331",2021-11-11,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12332",2021-11-11,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12333",2021-11-12,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12334",2021-11-12,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12335",2021-11-12,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12336",2021-11-12,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12337",2021-11-13,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12338",2021-11-13,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12339",2021-11-13,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12340",2021-11-13,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12341",2021-11-14,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12342",2021-11-14,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12343",2021-11-14,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12344",2021-11-14,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12345",2021-11-15,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12346",2021-11-15,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12347",2021-11-15,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12348",2021-11-15,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12349",2021-11-16,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12350",2021-11-16,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12351",2021-11-16,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12352",2021-11-16,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12353",2021-11-17,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12354",2021-11-17,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12355",2021-11-17,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12356",2021-11-17,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12357",2021-11-18,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12358",2021-11-18,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12359",2021-11-18,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12360",2021-11-18,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12361",2021-11-19,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12362",2021-11-19,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12363",2021-11-19,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12364",2021-11-19,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12365",2021-11-20,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12366",2021-11-20,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12367",2021-11-20,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12368",2021-11-20,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12369",2021-11-21,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12370",2021-11-21,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12371",2021-11-21,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12372",2021-11-21,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12373",2021-11-22,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12374",2021-11-22,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12375",2021-11-22,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12376",2021-11-22,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12377",2021-11-23,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12378",2021-11-23,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12379",2021-11-23,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12380",2021-11-23,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12381",2021-11-24,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12382",2021-11-24,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12383",2021-11-24,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12384",2021-11-24,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12385",2021-11-25,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12386",2021-11-25,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12387",2021-11-25,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12388",2021-11-25,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12389",2021-11-26,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12390",2021-11-26,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12391",2021-11-26,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12392",2021-11-26,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12393",2021-11-27,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12394",2021-11-27,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12395",2021-11-27,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12396",2021-11-27,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12397",2021-11-28,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12398",2021-11-28,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12399",2021-11-28,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12400",2021-11-28,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12401",2021-11-29,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12402",2021-11-29,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12403",2021-11-29,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12404",2021-11-29,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12405",2021-11-30,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12406",2021-11-30,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12407",2021-11-30,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12408",2021-11-30,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12409",2021-12-01,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12410",2021-12-01,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12411",2021-12-01,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12412",2021-12-01,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12413",2021-12-02,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12414",2021-12-02,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12415",2021-12-02,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12416",2021-12-02,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12417",2021-12-03,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12418",2021-12-03,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12419",2021-12-03,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12420",2021-12-03,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12421",2021-12-04,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12422",2021-12-04,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12423",2021-12-04,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12424",2021-12-04,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12425",2021-12-05,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12426",2021-12-05,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12427",2021-12-05,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12428",2021-12-05,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12429",2021-12-06,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12430",2021-12-06,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12431",2021-12-06,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12432",2021-12-06,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12433",2021-12-07,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12434",2021-12-07,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12435",2021-12-07,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12436",2021-12-07,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12437",2021-12-08,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12438",2021-12-08,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12439",2021-12-08,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12440",2021-12-08,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12441",2021-12-09,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12442",2021-12-09,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12443",2021-12-09,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12444",2021-12-09,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12445",2021-12-10,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12446",2021-12-10,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12447",2021-12-10,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12448",2021-12-10,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12449",2021-12-11,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12450",2021-12-11,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12451",2021-12-11,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12452",2021-12-11,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12453",2021-12-12,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12454",2021-12-12,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12455",2021-12-12,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12456",2021-12-12,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12457",2021-12-13,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12458",2021-12-13,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12459",2021-12-13,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12460",2021-12-13,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12461",2021-12-14,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12462",2021-12-14,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12463",2021-12-14,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12464",2021-12-14,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12465",2021-12-15,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12466",2021-12-15,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12467",2021-12-15,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12468",2021-12-15,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12469",2021-12-16,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12470",2021-12-16,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12471",2021-12-16,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12472",2021-12-16,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12473",2021-12-17,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12474",2021-12-17,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12475",2021-12-17,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12476",2021-12-17,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12477",2021-12-18,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12478",2021-12-18,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12479",2021-12-18,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12480",2021-12-18,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12481",2021-12-19,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12482",2021-12-19,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12483",2021-12-19,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12484",2021-12-19,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12485",2021-12-20,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12486",2021-12-20,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12487",2021-12-20,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12488",2021-12-20,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12489",2021-12-21,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12490",2021-12-21,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12491",2021-12-21,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12492",2021-12-21,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12493",2021-12-22,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12494",2021-12-22,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12495",2021-12-22,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12496",2021-12-22,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12497",2021-12-23,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12498",2021-12-23,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12499",2021-12-23,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12500",2021-12-23,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12501",2021-12-24,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12502",2021-12-24,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12503",2021-12-24,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12504",2021-12-24,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12505",2021-12-25,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12506",2021-12-25,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12507",2021-12-25,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12508",2021-12-25,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12509",2021-12-26,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12510",2021-12-26,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12511",2021-12-26,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12512",2021-12-26,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12513",2021-12-27,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12514",2021-12-27,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12515",2021-12-27,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12516",2021-12-27,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12517",2021-12-28,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12518",2021-12-28,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12519",2021-12-28,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12520",2021-12-28,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12521",2021-12-29,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12522",2021-12-29,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12523",2021-12-29,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12524",2021-12-29,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12525",2021-12-30,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12526",2021-12-30,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12527",2021-12-30,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12528",2021-12-30,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12529",2021-12-31,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12530",2021-12-31,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12531",2021-12-31,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12532",2021-12-31,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12533",2022-01-01,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12534",2022-01-01,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12535",2022-01-01,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12536",2022-01-01,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12537",2022-01-02,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12538",2022-01-02,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12539",2022-01-02,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12540",2022-01-02,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12541",2022-01-03,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12542",2022-01-03,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12543",2022-01-03,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12544",2022-01-03,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12545",2022-01-04,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12546",2022-01-04,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12547",2022-01-04,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12548",2022-01-04,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12549",2022-01-05,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12550",2022-01-05,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12551",2022-01-05,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12552",2022-01-05,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12553",2022-01-06,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12554",2022-01-06,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12555",2022-01-06,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12556",2022-01-06,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12557",2022-01-07,"H",0,0,0.0499999999999545,"full",0,"Saskatchewan",NA,NA,"new"
"12558",2022-01-07,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12559",2022-01-07,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12560",2022-01-07,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12561",2022-01-08,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12562",2022-01-08,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12563",2022-01-08,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12564",2022-01-08,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12565",2022-01-09,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12566",2022-01-09,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12567",2022-01-09,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12568",2022-01-09,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12569",2022-01-10,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12570",2022-01-10,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12571",2022-01-10,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12572",2022-01-10,"report",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12573",2022-01-11,"H",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12574",2022-01-11,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12575",2022-01-11,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12576",2022-01-11,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12577",2022-01-12,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12578",2022-01-12,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12579",2022-01-12,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12580",2022-01-12,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12581",2022-01-13,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12582",2022-01-13,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12583",2022-01-13,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12584",2022-01-13,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12585",2022-01-14,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12586",2022-01-14,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12587",2022-01-14,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12588",2022-01-14,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12589",2022-01-15,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12590",2022-01-15,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12591",2022-01-15,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12592",2022-01-15,"report",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12593",2022-01-16,"H",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12594",2022-01-16,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12595",2022-01-16,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12596",2022-01-16,"report",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12597",2022-01-17,"H",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12598",2022-01-17,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12599",2022-01-17,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12600",2022-01-17,"report",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12601",2022-01-18,"H",0,0,1,"full",0,"Saskatchewan",NA,NA,"new"
"12602",2022-01-18,"ICU",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12603",2022-01-18,"death",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
"12604",2022-01-18,"report",0,0,0,"full",0,"Saskatchewan",NA,NA,"new"
